station_code,year,page,region,station_name,coordinates,latitude,longitude,distance_km,catchment_area_km2,annual_mm,annual_lt_sn_km2,annual_total_m3,avg_annual_flow_m3s,average_of_avg,average_for_max,average_for_min,average_ltsnkm2,average_mm,average_of_mil_m3,oct_max,nov_max,dec_max,jan_max,feb_max,mar_max,apr_max,may_max,jun_max,jul_max,aug_max,sep_max,oct_min,nov_min,dec_min,jan_min,feb_min,mar_min,apr_min,may_min,jun_min,jul_min,aug_min,sep_min,oct_avg,nov_avg,dec_avg,jan_avg,feb_avg,mar_avg,apr_avg,may_avg,jun_avg,jul_avg,aug_avg,sep_avg,oct_ltsnkm2,nov_ltsnkm2,dec_ltsnkm2,jan_ltsnkm2,feb_ltsnkm2,mar_ltsnkm2,apr_ltsnkm2,may_ltsnkm2,jun_ltsnkm2,jul_ltsnkm2,aug_ltsnkm2,sep_ltsnkm2,oct_mm,nov_mm,dec_mm,jan_mm,feb_mm,mar_mm,apr_mm,may_mm,jun_mm,jul_mm,aug_mm,sep_mm,oct_mil_m3,nov_mil_m3,dec_mil_m3,jan_mil_m3,feb_mil_m3,mar_mil_m3,apr_mil_m3,may_mil_m3,jun_mil_m3,jul_mil_m3,aug_mil_m3,sep_mil_m3,max_flow,min_flow,mean_flow,flow_variability_index,baseflow_index,oct_coefficient,nov_coefficient,dec_coefficient,jan_coefficient,feb_coefficient,mar_coefficient,apr_coefficient,may_coefficient,jun_coefficient,jul_coefficient,aug_coefficient,sep_coefficient,mean_monthly_mm,flow_concentration_index
D22A105,2017,904,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,911.0,28.9,67870000.0,2.47,2.171,14.58,0.552,29.151,75.935,5.656,6.08,25.5,29.4,16.3,21.2,14.9,7.69,13.4,20.1,1.42,15.8,3.17,0.196,0.46,1.27,1.27,0.973,0.973,0.607,0.313,0.24,0.109,0.109,0.109,1.36,2.12,4.12,3.91,5.55,3.32,1.62,1.72,1.32,0.242,0.501,0.271,18.3,28.4,55.3,52.5,74.5,44.5,21.8,23.1,17.8,3.24,6.73,3.64,49.0,73.7,148.0,141.0,180.0,119.0,56.5,61.8,46.1,8.68,18.0,9.44,3.65,5.49,11.0,10.5,13.4,8.89,4.21,4.61,3.43,0.647,1.34,0.703,29.4,0.109,2.171166666666667,13.541106931757117,0.0502034236585553,0.05378704720087816,0.08090010976948409,0.16245883644346873,0.15477497255762898,0.19758507135016465,0.13062568605927552,0.062019758507135016,0.06783754116355653,0.05060373216245884,0.009527991218441273,0.019758507135016465,0.010362239297475302,75.935,0.9997585654397401
E14A040,2013,575,14. Yesilirmak Havzasi,DELİ ÇAY DERBENTÇİ,"36°9'36"" Doğu - 40°28'48"" Kuzey",40.48,36.16,112.869,338.02,199.0,6.3,67390000.0,1.988,2.151,7.494,0.74,6.354,16.583,5.616,0.0,12.4,11.8,15.3,10.7,17.4,17.8,1.75,2.67,0.096,0.003,0.006,0.0,0.0,1.1,0.664,2.79,2.44,1.75,0.136,0.003,0.0,0.0,0.0,0.0,1.89,4.14,4.11,4.95,5.85,3.84,0.775,0.251,0.005,0.001,0.0,0.0,5.6,12.2,12.1,14.7,17.3,11.3,2.29,0.742,0.014,0.002,0.001,0.0,14.5,32.8,32.5,35.4,46.3,29.4,6.14,1.92,0.036,0.004,0.002,0.0,4.91,11.1,11.0,12.0,15.7,9.94,2.08,0.65,0.012,0.001,0.001,17.8,0.0,2.151,8.275220827522084,0.0,0.0,0.0728643216080402,0.16482412060301507,0.16331658291457288,0.1778894472361809,0.23266331658291456,0.14773869346733667,0.030854271356783917,0.00964824120603015,0.0001809045226130653,2.0100502512562815e-05,1.0050251256281408e-05,16.583499999999997,0.9999899498497505
D14A011,2020,462,14. Yesilirmak Havzasi,LADİK G. REG. ÇIKIŞI,"36°1'14"" Doğu - 40°55'13"" Kuzey",40.92,36.021,121.716,145.1,457.0,14.5,66320000.0,1.723,2.079,5.143,0.272,14.332,38.065,5.526,0.582,0.495,0.273,0.164,0.164,0.12,3.76,6.99,12.5,14.8,11.9,9.97,0.34,0.216,0.12,0.057,0.057,0.037,0.084,0.674,0.001,0.769,0.495,0.417,0.486,0.433,0.201,0.083,0.131,0.074,1.53,2.02,2.32,11.4,5.03,1.24,3.35,2.99,1.39,0.57,0.904,0.51,10.6,13.9,16.0,78.5,34.7,8.57,8.96,7.74,3.72,1.53,2.27,1.36,27.4,37.2,41.5,210.0,92.9,22.2,1.3,1.12,0.539,0.222,0.329,0.198,3.97,5.4,6.02,30.5,13.5,3.22,14.8,0.001,2.079,7.118807118807118,0.00048100048100048096,0.019606126914660835,0.016936542669584245,0.00814004376367615,0.003347921225382932,0.004967177242888403,0.002975929978118162,0.0599562363238512,0.0814004376367615,0.09080962800875274,0.45951859956236324,0.20328227571115975,0.04857768052516411,38.065000000000005,1.0004816322956345
E14A040,2018,558,14. Yesilirmak Havzasi,DELİ ÇAY DERBENTÇİ,"36°9'36"" Doğu - 40°28'48"" Kuzey",40.48,36.16,112.869,338.02,189.0,6.0,63950000.0,1.932,2.035,7.811,0.524,6.024,15.756,5.329,0.003,0.498,14.0,11.8,13.0,33.8,8.15,7.86,4.18,0.223,0.121,0.095,0.0,0.0,0.009,0.738,2.27,2.9,0.223,0.15,0.0,0.0,0.0,0.0,0.001,0.016,1.74,3.13,5.0,10.4,1.81,1.64,0.665,0.005,0.004,0.007,0.003,0.048,5.16,9.27,14.8,30.8,5.34,4.85,1.97,0.016,0.013,0.021,0.008,0.125,13.8,24.8,35.8,82.5,13.8,13.0,5.1,0.043,0.035,0.055,0.003,0.042,4.67,8.4,12.1,27.9,4.68,4.39,1.72,0.015,0.012,0.019,33.8,0.0,2.0348333333333333,16.61069702678352,0.0,4.232804232804233e-05,0.0006613756613756613,0.07301587301587302,0.13121693121693123,0.1894179894179894,0.4365079365079365,0.07301587301587302,0.06878306878306878,0.026984126984126982,0.00022751322751322748,0.0001851851851851852,0.000291005291005291,15.755500000000003,0.9996509155532987
D14A162,2014,513,14. Yesilirmak Havzasi,YEŞİLIRMAK KOZLU,"37°33'2"" Doğu - 40°15'12"" Kuzey",40.253,37.551,55.75,712.62,87.0,2.8,62050000.0,8.356,1.965,6.713,0.985,2.756,7.252,5.171,4.35,4.81,3.21,4.35,3.38,11.6,5.56,6.92,17.7,2.75,1.53,14.4,0.493,0.96,1.03,0.855,1.03,1.4,2.31,1.57,0.908,0.369,0.4,0.496,1.36,1.19,1.46,1.4,1.58,4.88,3.73,3.03,1.93,0.857,0.73,1.43,1.9,1.67,2.04,1.97,2.22,6.85,5.24,4.25,2.71,1.2,1.02,2.0,5.1,4.33,5.48,5.26,5.38,18.3,13.6,11.4,7.03,3.22,2.74,5.19,3.63,3.09,3.9,3.75,3.83,13.1,9.68,8.11,5.01,2.3,1.95,3.7,17.7,0.369,1.9647500000000002,9.008779742969843,0.1878101539636086,0.05862068965517241,0.04977011494252874,0.06298850574712644,0.060459770114942524,0.061839080459770115,0.2103448275862069,0.15632183908045977,0.1310344827586207,0.08080459770114942,0.03701149425287357,0.03149425287356322,0.05965517241379311,7.2525,0.9996552912788693
D14A011,2019,457,14. Yesilirmak Havzasi,LADİK G. REG. ÇIKIŞI,"36°1'14"" Doğu - 40°55'13"" Kuzey",40.92,36.021,121.716,145.1,426.0,13.5,61820000.0,1.712,1.947,4.922,0.358,13.421,35.52,5.152,0.216,0.164,0.164,1.33,0.216,4.42,5.09,5.77,12.1,12.3,11.0,6.29,0.12,0.084,0.005,0.005,0.057,0.057,0.674,0.769,0.769,0.674,0.582,0.495,0.161,0.13,0.019,0.107,0.139,2.7,1.79,2.1,4.52,7.1,3.38,1.22,1.11,0.897,0.134,0.74,0.956,18.6,12.3,14.5,31.2,48.9,23.3,8.41,2.97,2.32,0.36,1.98,2.31,49.8,31.9,38.7,80.7,131.0,62.4,21.8,0.431,0.337,0.052,0.288,0.336,7.22,4.63,5.62,11.7,19.0,9.05,3.16,12.3,0.005,1.9471666666666663,6.316870666780794,0.0025678336043824367,0.006971830985915493,0.005446009389671361,0.0008450704225352112,0.004647887323943662,0.005422535211267606,0.11690140845070422,0.07488262910798121,0.09084507042253522,0.18943661971830986,0.3075117370892019,0.14647887323943662,0.05117370892018779,35.519999999999996,0.999436936936937
E14A040,2012,577,14. Yesilirmak Havzasi,DELİ ÇAY DERBENTÇİ,"36°9'36"" Doğu - 40°28'48"" Kuzey",40.48,36.16,112.869,338.02,172.0,5.4,58280000.0,1.842,1.847,6.38,0.394,5.464,14.355,4.856,0.217,0.948,0.948,1.49,3.82,19.2,29.5,10.4,8.68,1.36,0.001,0.0,0.0,0.177,0.177,0.351,0.351,0.948,1.62,1.1,0.003,0.001,0.0,0.0,0.14,0.317,0.442,0.571,0.901,5.18,10.2,3.2,1.16,0.051,0.0,0.0,0.415,0.938,1.31,1.69,2.67,15.3,30.2,9.46,3.43,0.152,0.0,0.0,1.11,2.43,3.5,4.53,6.68,41.0,78.4,25.3,8.9,0.407,0.001,0.0,0.376,0.822,1.18,1.53,2.26,13.9,26.5,8.56,3.01,0.137,0.0,0.0,29.5,0.0,1.8468333333333329,15.973287609421536,0.0,0.006453488372093024,0.014127906976744186,0.020348837209302327,0.02633720930232558,0.03883720930232558,0.23837209302325582,0.4558139534883721,0.14709302325581397,0.05174418604651163,0.0023662790697674416,5.8139534883720935e-06,0.0,14.354833333333337,0.9985022466300547
D22A105,2008,758,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,770.0,24.3,57370000.0,2.588,1.818,20.185,0.368,24.39,64.089,4.781,33.2,64.5,18.5,3.8,18.5,25.7,3.25,5.9,29.6,1.47,3.4,34.4,0.13,0.53,0.6,0.6,0.92,0.6,0.33,0.22,0.16,0.11,0.11,0.11,1.62,4.61,2.4,0.91,2.98,5.28,0.8,0.563,1.37,0.248,0.237,0.801,21.7,61.9,32.2,12.2,40.0,70.9,10.7,7.56,18.3,3.33,3.19,10.7,58.2,161.0,86.3,32.7,100.0,190.0,27.8,20.2,47.5,8.93,8.54,27.9,4.34,12.0,6.43,2.44,7.46,14.2,2.07,1.51,3.54,0.665,0.636,2.08,64.5,0.11,1.81825,35.47366973738485,0.06049773133507494,0.07558441558441559,0.20909090909090908,0.11207792207792207,0.04246753246753247,0.12987012987012986,0.24675324675324675,0.0361038961038961,0.026233766233766234,0.06168831168831169,0.011597402597402598,0.01109090909090909,0.03623376623376623,64.08916666666666,1.0012092527338214
E14A038,2017,567,14. Yesilirmak Havzasi,POLAT D. CEVİZLİ,"38°11'21"" Doğu - 40°6'13"" Kuzey",40.104,38.189,95.22,298.0,187.0,5.9,55740000.0,2.717,1.768,3.838,0.95,5.93,15.585,4.645,1.65,1.56,1.46,1.29,1.65,4.79,19.7,8.17,3.58,0.95,0.6,0.65,0.77,0.65,0.245,0.6,0.5,1.12,3.07,3.07,0.65,0.276,0.23,0.214,0.92,0.844,0.822,0.855,0.871,2.02,6.79,4.93,1.89,0.591,0.359,0.326,3.09,2.83,2.76,2.87,2.92,6.77,22.8,16.5,6.35,1.98,1.2,1.09,8.27,7.34,7.39,7.69,7.07,18.1,59.0,44.3,16.5,5.31,3.22,2.83,2.46,2.19,2.2,2.29,2.11,5.4,17.6,13.2,4.91,1.58,0.961,0.844,19.7,0.214,1.7681666666666669,11.141483645960975,0.12102931473277405,0.04422459893048128,0.039251336898395724,0.03951871657754011,0.04112299465240642,0.037807486631016046,0.09679144385026739,0.3155080213903743,0.23689839572192511,0.08823529411764706,0.028395721925133687,0.017219251336898396,0.015133689839572194,15.585000000000003,0.9998930595658216
D14A011,2017,505,14. Yesilirmak Havzasi,LADİK G. REG. ÇIKIŞI,"36°1'14"" Doğu - 40°55'13"" Kuzey",40.92,36.021,121.716,145.1,371.0,11.8,53830000.0,1.723,1.683,4.489,0.396,11.612,31.03,4.486,0.34,2.53,0.495,2.11,3.44,0.216,0.216,5.43,12.1,13.9,12.6,0.495,0.273,0.037,0.022,0.216,0.216,0.12,0.084,0.084,0.417,2.67,0.495,0.12,0.273,0.246,0.169,0.297,0.279,0.169,0.155,0.7,1.6,10.3,5.72,0.291,1.88,1.69,1.16,2.05,1.92,1.16,1.07,4.82,11.1,71.1,39.4,2.0,5.04,4.39,3.11,5.49,4.65,3.12,2.76,12.9,28.7,191.0,106.0,5.2,0.731,0.637,0.452,0.796,0.675,0.452,0.401,1.87,4.16,27.6,15.3,0.754,13.9,0.022,1.6832500000000001,8.257834546264666,0.013069953958116737,0.013584905660377358,0.01183288409703504,0.008382749326145552,0.014797843665768194,0.012533692722371969,0.008409703504043128,0.0074393530997304575,0.03477088948787062,0.07735849056603773,0.5148247978436657,0.2857142857142857,0.014016172506738546,31.029999999999998,0.9963476205822324
D14A011,2013,514,14. Yesilirmak Havzasi,LADİK G. REG. ÇIKIŞI,"36°1'14"" Doğu - 40°55'13"" Kuzey",40.92,36.021,121.716,145.1,350.0,11.1,50760000.0,1.724,1.607,6.846,0.467,11.076,29.165,4.23,4.59,2.67,1.2,0.164,0.084,7.69,16.2,7.69,12.1,12.3,11.0,6.46,0.582,0.495,0.037,0.022,0.022,0.037,0.874,1.2,1.08,0.495,0.34,0.417,0.671,0.892,0.151,0.105,0.046,2.46,4.37,2.27,3.48,3.0,0.869,0.969,4.62,6.15,1.04,0.721,0.315,16.9,30.1,15.7,24.0,20.7,5.99,6.68,12.4,15.9,2.79,1.93,0.761,45.4,78.0,42.0,62.1,55.4,16.0,17.3,1.8,2.31,0.404,0.28,0.11,6.58,11.3,6.09,9.01,8.04,2.33,2.51,16.2,0.022,1.6069166666666668,10.081418866358968,0.013690815744438105,0.03542857142857143,0.04542857142857143,0.007971428571428572,0.005514285714285714,0.002174285714285714,0.1297142857142857,0.22285714285714286,0.12,0.17742857142857144,0.15828571428571428,0.045714285714285714,0.04942857142857143,29.16508333333333,1.0000542886613846
E14A040,2017,568,14. Yesilirmak Havzasi,DELİ ÇAY DERBENTÇİ,"36°9'36"" Doğu - 40°28'48"" Kuzey",40.48,36.16,112.869,338.02,145.0,4.6,49120000.0,1.916,1.564,8.395,0.531,4.631,12.096,4.093,0.217,0.306,0.552,2.67,7.83,12.4,17.4,9.24,49.4,0.72,0.002,0.0,0.0,0.0,0.015,0.262,0.177,2.9,1.75,0.608,0.664,0.0,0.0,0.0,0.034,0.067,0.132,0.668,1.99,6.08,4.54,1.76,3.43,0.067,0.0,0.0,0.099,0.199,0.392,1.98,5.89,18.0,13.4,5.21,10.2,0.199,0.001,0.0,0.266,0.515,1.05,5.29,14.2,48.2,34.8,14.0,26.3,0.533,0.003,0.0,0.09,0.174,0.355,1.79,4.81,16.3,11.8,4.72,8.9,0.18,0.001,0.0,49.4,0.0,1.564,31.585677749360613,0.0,0.0018344827586206898,0.0035517241379310347,0.007241379310344828,0.036482758620689656,0.09793103448275861,0.3324137931034483,0.24,0.09655172413793103,0.1813793103448276,0.0036758620689655176,2.0689655172413793e-05,0.0,12.096416666666665,0.9989184124775244
D22A105,2014,917,22. Dogu Karadeniz Havzasi,DEĞİRMEN D. SALIPAZARI,"36°49'19"" Doğu - 41°4'24"" Kuzey",41.073,36.822,63.899,74.5,654.0,20.7,48720000.0,2.487,1.536,36.529,0.167,20.606,54.508,4.06,81.7,7.1,8.2,4.35,7.8,9.8,12.5,20.0,9.0,13.9,149.0,115.0,0.159,0.119,0.36,0.203,0.203,0.304,0.076,0.076,0.119,0.024,0.06,0.304,3.67,0.445,2.03,0.747,0.83,2.06,1.28,1.28,0.894,0.626,2.36,2.21,49.3,5.97,27.2,10.0,11.1,27.6,17.2,17.2,12.0,8.4,31.7,29.6,132.0,15.5,72.9,26.9,26.9,73.9,44.6,46.0,31.1,22.5,85.0,76.8,9.83,1.15,5.43,2.0,2.01,5.5,3.33,3.42,2.32,1.68,6.33,5.72,149.0,0.024,1.5359999999999998,97.00520833333334,0.015625000000000003,0.2018348623853211,0.023700305810397553,0.11146788990825689,0.04113149847094801,0.04113149847094801,0.11299694189602448,0.06819571865443426,0.07033639143730887,0.047553516819571866,0.034403669724770644,0.12996941896024464,0.11743119266055045,54.50833333333333,0.9998471181776486
D14A011,2018,493,14. Yesilirmak Havzasi,LADİK G. REG. ÇIKIŞI,"36°1'14"" Doğu - 40°55'13"" Kuzey",40.92,36.021,121.716,145.1,240.0,7.6,34870000.0,1.705,1.101,4.207,0.092,7.591,20.024,2.906,2.53,1.45,0.12,0.216,0.057,0.084,8.57,5.94,11.4,8.57,8.57,2.98,0.037,0.037,0.012,0.037,0.012,0.012,0.037,0.582,0.216,0.004,0.001,0.12,0.318,0.291,0.057,0.128,0.051,0.039,1.25,0.923,3.85,4.3,1.68,0.328,2.19,2.0,0.39,0.88,0.35,0.27,8.59,6.36,26.6,29.6,11.6,2.26,5.87,5.19,1.04,2.36,0.846,0.722,22.3,17.0,68.8,79.3,31.0,5.86,0.852,0.753,0.151,0.342,0.123,0.105,3.23,2.47,9.99,11.5,4.5,0.85,11.4,0.001,1.10125,10.351872871736663,0.0009080590238365494,0.024458333333333335,0.021625000000000002,0.004333333333333333,0.009833333333333333,0.003525,0.0030083333333333333,0.09291666666666668,0.07083333333333333,0.2866666666666667,0.33041666666666664,0.12916666666666668,0.024416666666666666,20.024,0.9988014382740711
E22A062,2014,962,22. Dogu Karadeniz Havzasi,MERT IRMAĞI ÇORAK,"36°16'48"" Doğu - 41°14'29"" Kuzey",41.241,36.28,112.397,740.0,43.0,1.4,31640000.0,4.147,1.005,9.716,0.446,1.359,3.554,2.636,5.29,0.886,1.52,1.52,1.4,3.83,2.16,5.59,87.2,1.52,1.27,4.4,0.301,0.43,0.57,0.71,0.71,0.64,0.57,0.57,0.71,0.066,0.066,0.01,0.664,0.571,0.872,0.916,0.838,1.26,0.848,1.17,3.92,0.324,0.194,0.488,0.897,0.772,1.18,1.24,1.13,1.7,1.15,1.58,5.3,0.438,0.262,0.659,2.4,2.0,3.16,3.32,2.74,4.56,2.97,4.22,13.7,1.17,0.7,1.71,1.78,1.48,2.34,2.45,2.03,3.38,2.2,3.13,10.2,0.868,0.518,1.26,87.2,0.01,1.0054166666666666,86.73021135515955,0.009946125155408206,0.05581395348837209,0.046511627906976744,0.07348837209302327,0.07720930232558139,0.06372093023255815,0.10604651162790697,0.06906976744186047,0.09813953488372093,0.3186046511627907,0.027209302325581393,0.01627906976744186,0.039767441860465116,3.5541666666666667,1.0082063305978899
D14A117,2005,423,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,350.0,11.1,27320000.0,0.916,0.867,9.585,0.306,11.124,29.216,2.276,0.603,1.1,0.77,39.0,5.3,52.0,3.33,6.8,1.8,0.22,0.1,4.0,0.1,0.1,0.13,0.22,0.32,0.99,0.77,0.603,0.22,0.1,0.049,0.07,0.144,0.124,0.22,0.886,1.32,3.16,1.89,1.73,0.56,0.148,0.09,0.133,1.84,1.59,2.82,11.4,16.9,40.6,24.2,22.2,7.18,1.9,1.15,1.71,4.93,4.13,7.55,30.4,41.0,109.0,62.8,59.6,18.6,5.08,3.07,4.43,0.384,0.322,0.589,2.37,3.2,8.47,4.9,4.65,1.45,0.397,0.24,0.345,52.0,0.049,0.8670833333333334,59.97116770783277,0.05651129264776549,0.014085714285714285,0.0118,0.02157142857142857,0.08685714285714285,0.11714285714285715,0.31142857142857144,0.1794285714285714,0.1702857142857143,0.053142857142857144,0.014514285714285714,0.00877142857142857,0.012657142857142856,29.215833333333336,0.9983171225648192
E14A038,2014,542,14. Yesilirmak Havzasi,POLAT D. CEVİZLİ,"38°11'21"" Doğu - 40°6'13"" Kuzey",40.104,38.189,95.22,298.0,90.0,2.9,26770000.0,2.728,0.849,2.114,0.45,2.848,7.492,2.23,0.95,2.55,0.95,1.56,1.56,6.4,3.07,4.1,1.56,0.71,0.4,1.56,0.245,0.307,0.338,0.307,0.307,0.5,1.65,0.95,0.245,0.183,0.199,0.168,0.64,0.569,0.599,0.507,0.584,1.86,2.19,1.55,0.741,0.233,0.243,0.47,2.15,1.91,2.01,1.7,1.96,6.24,7.35,5.19,2.49,0.783,0.815,1.58,5.75,4.95,5.38,4.56,4.74,16.7,19.1,13.9,6.45,2.1,2.18,4.09,1.71,1.47,1.6,1.36,1.41,4.98,5.68,4.14,1.92,0.625,0.651,1.22,6.4,0.168,0.8488333333333334,7.539760455527194,0.19791871195758884,0.06388888888888888,0.055,0.05977777777777778,0.050666666666666665,0.05266666666666667,0.18555555555555556,0.21222222222222223,0.15444444444444444,0.07166666666666667,0.023333333333333334,0.024222222222222225,0.04544444444444444,7.491666666666667,1.0011123470522802
D14A211,2020,520,14. Yesilirmak Havzasi,DEĞİRMEN D. GÜZELCE BARAJI,"36°35'56"" Doğu - 40°7'13"" Kuzey",40.12,36.599,100.331,61.43,331.0,10.5,20360000.0,0.57,0.641,1.747,0.229,10.445,27.622,1.697,0.074,0.128,0.182,0.101,1.39,10.3,3.58,3.29,1.29,0.357,0.226,0.047,0.018,0.031,0.031,0.009,0.047,0.79,0.712,0.525,0.313,0.226,0.018,0.031,0.044,0.052,0.075,0.066,0.439,3.42,1.52,1.15,0.455,0.319,0.124,0.033,0.709,0.844,1.23,1.07,7.14,55.7,24.7,18.8,7.4,5.19,2.02,0.539,1.9,2.19,3.28,2.87,17.9,149.0,64.0,50.4,19.2,13.9,5.42,1.4,0.117,0.134,0.202,0.176,1.1,9.16,3.93,3.09,1.18,0.854,0.333,0.086,10.3,0.009,0.6414166666666666,16.058204495257893,0.014031440821099129,0.005740181268882175,0.006616314199395771,0.009909365558912387,0.00867069486404834,0.05407854984894259,0.4501510574018127,0.1933534743202417,0.15226586102719034,0.05800604229607251,0.04199395770392749,0.016374622356495467,0.004229607250755287,27.62166666666666,0.9986122005671878
D14A201,2019,504,14. Yesilirmak Havzasi,DAZYA D. YAZITEPE BARAJI-DAZYA,"36°20'30"" Doğu - 40°27'36"" Kuzey",40.46,36.342,98.88,130.48,154.0,4.9,20080000.0,0.637,0.633,2.081,0.136,4.852,12.832,1.673,0.175,0.079,1.61,5.83,1.05,4.32,4.0,5.14,1.71,0.268,0.268,0.527,0.019,0.041,0.079,0.057,0.0,0.603,0.527,0.175,0.079,0.028,0.012,0.012,0.041,0.052,0.403,2.13,0.311,1.72,1.77,0.897,0.177,0.049,0.023,0.019,0.311,0.399,3.09,16.3,2.39,13.2,13.6,6.88,1.36,0.379,0.176,0.144,0.833,1.03,8.27,43.8,5.77,35.3,35.2,18.4,3.52,1.02,0.47,0.373,0.109,0.135,1.08,5.71,0.753,4.6,4.59,2.4,0.459,0.133,0.061,0.049,5.83,0.0,0.6326666666666666,9.21496311907271,0.0,0.0054090909090909085,0.006688311688311689,0.0537012987012987,0.2844155844155844,0.03746753246753246,0.2292207792207792,0.2285714285714286,0.11948051948051946,0.022857142857142857,0.006623376623376623,0.003051948051948052,0.002422077922077922,12.832166666666666,1.0000909173561234
D14A117,2010,459,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,250.0,7.9,19540000.0,0.895,0.626,2.73,0.319,8.016,20.872,1.628,0.22,1.95,0.905,5.53,12.2,4.95,3.8,1.12,1.53,0.3,0.13,0.13,0.13,0.13,0.26,0.52,0.905,0.59,0.52,0.35,0.22,0.1,0.049,0.049,0.139,0.467,0.431,1.12,1.48,1.31,1.26,0.582,0.422,0.156,0.069,0.075,1.78,5.98,5.53,14.4,19.0,16.7,16.1,7.46,5.4,2.0,0.883,0.956,4.77,15.5,14.8,38.6,46.0,44.8,41.8,20.0,14.0,5.36,2.36,2.48,0.372,1.21,1.16,3.01,3.58,3.5,3.26,1.56,1.09,0.418,0.184,0.193,12.2,0.049,0.6259166666666666,19.491412594860872,0.07828518173345761,0.01908,0.062,0.0592,0.1544,0.184,0.1792,0.1672,0.08,0.056,0.02144,0.009439999999999999,0.00992,20.8725,0.9981235277677967
D14A011,2014,485,14. Yesilirmak Havzasi,LADİK G. REG. ÇIKIŞI,"36°1'14"" Doğu - 40°55'13"" Kuzey",40.92,36.021,121.716,145.1,134.0,4.2,19390000.0,1.687,0.614,4.316,0.07,4.224,11.136,1.616,0.417,5.26,0.12,0.164,0.12,0.084,9.09,6.11,17.5,10.8,1.96,0.164,0.216,0.084,0.084,0.037,0.037,0.037,0.037,0.022,0.012,0.273,0.004,0.0,0.306,0.178,0.106,0.099,0.088,0.061,1.55,0.293,1.5,3.11,0.064,0.01,2.11,1.22,0.731,0.679,0.605,0.423,10.6,2.02,10.4,21.4,0.438,0.068,5.64,3.17,1.96,1.82,1.46,1.13,27.6,5.41,26.8,57.3,1.17,0.176,0.819,0.46,0.284,0.264,0.212,0.164,4.0,0.785,3.89,8.32,0.17,0.026,17.5,0.0,0.61375,28.513238289205702,0.0,0.04208955223880597,0.023656716417910447,0.01462686567164179,0.013582089552238807,0.010895522388059702,0.008432835820895521,0.20597014925373136,0.04037313432835821,0.2,0.42761194029850746,0.00873134328358209,0.0013134328358208954,11.136333333333331,1.0027238169355566
D14A117,2015,516,14. Yesilirmak Havzasi,ÇİLKORU D. GÖKDERE,"36°43'56"" Doğu - 40°29'21"" Kuzey",40.489,36.732,67.067,78.0,240.0,7.6,18690000.0,0.605,0.596,3.03,0.272,7.654,19.983,1.558,0.17,4.2,2.25,2.1,5.53,12.6,7.48,0.66,0.81,0.3,0.13,0.13,0.07,0.07,0.17,0.3,0.22,1.24,0.66,0.22,0.13,0.07,0.049,0.07,0.072,0.234,0.493,0.561,1.11,2.18,1.5,0.394,0.284,0.16,0.085,0.085,0.922,3.0,6.32,7.2,14.3,27.9,19.3,5.05,3.64,2.05,1.08,1.09,2.47,7.79,16.9,19.3,34.5,74.8,49.9,13.5,9.43,5.49,2.9,2.82,0.193,0.607,1.32,1.5,2.69,5.83,3.89,1.05,0.735,0.429,0.226,0.22,12.6,0.049,0.5965,21.123218776194467,0.08214585079631181,0.010291666666666668,0.03245833333333333,0.07041666666666666,0.08041666666666666,0.14375,0.31166666666666665,0.20791666666666667,0.05625,0.03929166666666666,0.022875,0.012083333333333333,0.01175,19.983333333333334,1.0008340283569641
D14A201,2020,512,14. Yesilirmak Havzasi,DAZYA D. YAZITEPE BARAJI-DAZYA,"36°20'30"" Doğu - 40°27'36"" Kuzey",40.46,36.342,98.88,130.48,141.0,4.5,18440000.0,0.61,0.588,3.655,0.128,4.504,11.781,1.537,0.952,0.952,1.15,1.61,7.3,13.1,7.57,4.66,3.63,0.952,0.952,1.03,0.019,0.028,0.079,0.057,0.325,0.219,0.387,0.268,0.136,0.012,0.006,0.002,0.02,0.043,0.205,0.167,2.03,2.76,0.804,0.656,0.308,0.044,0.012,0.005,0.152,0.326,1.57,1.28,15.5,21.2,6.16,5.03,2.36,0.338,0.094,0.041,0.408,0.844,4.2,3.43,38.9,56.7,16.0,13.5,6.12,0.905,0.252,0.107,0.053,0.11,0.548,0.447,5.08,7.4,2.08,1.76,0.799,0.118,0.033,0.014,13.1,0.002,0.5878333333333332,22.285228239296856,0.0034023249220300547,0.0028936170212765957,0.00598581560283688,0.029787234042553193,0.024326241134751774,0.27588652482269505,0.4021276595744681,0.11347517730496454,0.09574468085106383,0.04340425531914894,0.006418439716312057,0.0017872340425531914,0.0007588652482269503,11.780500000000002,0.9974109757650353
